"Link ID","Source name","Source Display Name","Source type","Target name","Target Display Name","Target type","Confidence","Documents","Document IDs","Relationships"
"0","ADA","ADA","GENE","SARCOIDOSIS","SARCOIDOSIS","CONDITION","83.12493397333192","3","Medline_3719979,Medline_6100666,Medline_10410539","Prepositional"
"1","CD8A","CD8A","GENE","SARCOIDOSIS","SARCOIDOSIS","CONDITION","85.8565121062382","13","Medline_11694250,Medline_1839775,Medline_12094142,Medline_15572545,Medline_8238062,Pmcoa_5108373,Pmcoa_2939603,Medline_8339618,Pmcoa_2852744,Medline_19348268,Pmcoa_4919536,Medline_27428439,Pmcoa_5450335","Prepositional,AssociationNegative,Association,Modification"
"2","CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O","PENTOXIFYLLINE","DRUG","SARCOIDOSIS","SARCOIDOSIS","CONDITION","82.67923149849798","5","Medline_12921647,Patent_US20070031377,Medline_14555589,Patent_WO2004085477A1,Patent_EP1611154A1","Treat"
"3","CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12","CHLOROQUINE","DRUG","SARCOIDOSIS","SARCOIDOSIS","CONDITION","88.14809736773832","4","Medline_3119653,Medline_14117676,Medline_14025396,Medline_12233084","AssociationNegative,Prepositional,Treat,GeneExpression"
"4","Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F","LEFLUNOMIDE","DRUG","SARCOIDOSIS","SARCOIDOSIS","CONDITION","86.10864701821032","3","Medline_17094333,Medline_15127968,Medline_15127974","Prepositional"
"5","IL18","IL18","GENE","SARCOIDOSIS","SARCOIDOSIS","CONDITION","92.77376039974428","13","Medline_12006423,Medline_15140035,Medline_12735669,Medline_16100009,Medline_17015003,Medline_21834618,Pmcoa_4590933,Pmcoa_3857538,Patent_EP1611154A1,Medline_11123348,Patent_WO2004085477A1,Medline_16837501,Medline_11069843","Prepositional,AssociationPositive,AssociationNegative,Association"
"6","IL1RN","IL1RN","GENE","SARCOIDOSIS","SARCOIDOSIS","CONDITION","85.94287088456291","3","Medline_8277611,Medline_8239179,Medline_16163465","Prepositional,AssociationNegative"
"7","CDK9","CDK9","GENE","SARCOIDOSIS","SARCOIDOSIS","CONDITION","76.48995023174815","2","Medline_15554077,Medline_16548898","AssociationNegative,AssociationPositive"
"8","O=C1N(C2CCC(=O)NC2=O)C(=O)c2ccccc12","THALIDOMIDE","DRUG","SARCOIDOSIS","SARCOIDOSIS","CONDITION","91.50900104817256","18","Pmcoa_4360317,Patent_WO2000041547A2,Medline_12966701,Patent_WO2000072836A2,Medline_11890709,Medline_11427794,Medline_9810910,Medline_16837501,Patent_US20070031377,Patent_EP1611154A1,Patent_WO2004085477A1,Pmcoa_2249602,Patent_EP2882441A2,Patent_US20150038511,Medline_12114363,Patent_WO2014025958A2,Patent_US20140045844,Patent_WO2015179279A1","TREAT,Prepositional,Treat"
"9","INFLIXIMAB","INFLIXIMAB","DRUG","SARCOIDOSIS","SARCOIDOSIS","CONDITION","96.01343188849052","43","Medline_26069750,Pmcoa_4400454,Pmcoa_3611045,Medline_21811048,Medline_16988163,Medline_12659618,Medline_17461746,Medline_19382534,Medline_18256069,Medline_20863968,Medline_18515552,Medline_19011506,Pmcoa_2948401,Pmcoa_3287122,Pmcoa_2724188,Pmcoa_3510393,Medline_26120779,Medline_23311125,Medline_23988768,Medline_25929955,Medline_21477572,Medline_21477573,Medline_23866866,Medline_15626311,Medline_23762724,Pmcoa_3671292,Medline_27390275,Medline_29030454,Medline_21601318,Medline_27222775,Pmcoa_3603204,Pmcoa_3582434,Pmcoa_4821248,Medline_12186527,Medline_19886968,Medline_14746631,Medline_12186528,Medline_19420205,Medline_11354550,Medline_11462996,Medline_23329903,Pmcoa_3627473,Pmcoa_5887274","Prepositional,Treat,AssociationPositive,Similarity"
