"Link ID","Source name","Source Display Name","Source type","Target name","Target Display Name","Target type","Confidence","Documents","Document IDs","Relationships"
"0","CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O","CORTICOTROPIN","DRUG","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","83.91730046263284","2","Medline_14806644,Medline_13199233","Prepositional,Treat"
"1","TNFRSF25","TNFRSF25","GENE","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","76.7823824717889","2","Medline_8423383,Medline_1586250","Prepositional,Regulation"
"2","ClCCN(CCCl)P1(=O)NCCCO1","CYCLOPHOSPHAMIDE","DRUG","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","92.02230119015603","2","Medline_2222539,Medline_275517","Prepositional,Treat"
"5","TRIM21","TRIM21","GENE","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","79.82169883350298","3","Patent_WO1991011718A1,Patent_WO1993021223A1,Medline_6600593","Prepositional"
"9","SSB","SSB","GENE","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","80.15874999852694","4","Medline_686858,Medline_3259356,Medline_3876903,Medline_2079345","Prepositional,Association"
"11","IL2","IL2","GENE","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","87.90518200419541","2","Medline_3490935,Medline_6334371","Prepositional"
"14","CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1","BROMHEXINE","DRUG","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","81.24814479137792","7","Medline_595196,Medline_7027431,Medline_7427642,Medline_7388541,Patent_WO1993020823A1,Medline_509119,Medline_7027873","Prepositional,Treat"
"17","C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","PREDNISOLONE","DRUG","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","89.81526505501928","2","Medline_7342356,Medline_2328434","Prepositional"
"18","CC(=O)Nc1ccc(O)cc1.Cn1cnc2n(C)c(=O)n(C)c(=O)c12.CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O","BUTALBITAL/ACETAMINOPHEN/CAFFEINE","DRUG","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","85.80140089353748","2","Medline_3255221,Medline_1496163","Prepositional"
"20","CD79A","CD79A","GENE","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","88.61191543930228","2","Medline_6978220,Medline_6204031","Prepositional"
"30","LYZ","LYZ","GENE","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","82.67994358501333","2","Medline_525580,Medline_4087569","Prepositional"
"31","B2M","B2M","GENE","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","84.51226443126284","4","Medline_6185917,Medline_46621,Medline_81519,Medline_52841","Prepositional"
"38","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","TESTOSTERONE PROPIONATE","DRUG","SJOGREN'S SYNDROME","SJOGREN'S SYNDROME","CONDITION","80.5221578290356","2","Patent_WO1993020823A1,Medline_1634351","Prepositional,Treat"
