"Link ID","Source name","Source Display Name","Source type","Target name","Target Display Name","Target type","Confidence","Documents","Document IDs","Relationships"
"0","CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","BUDESONIDE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","93.21856507864665","19","Medline_11417618,Medline_10194946,Medline_11479412,Medline_10333200,Medline_8652141,Medline_8889459,Medline_8161666,Medline_9282408,Medline_9861918,Medline_7610692,Patent_US5863910,Medline_11069312,Medline_10194943,Medline_7605858,Medline_9167034,Medline_10961590,Medline_11763799,Medline_9138184,Medline_8078529","TREAT,Prepositional,AssociationPositive,Treat,AssociationNegative"
"1","Cn1cnc(c1Sc1ncnc2nc[nH]c12)[N+]([O-])=O","AZATHIOPRINE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","96.50616108054543","63","Medline_10416120,Medline_10028444,Medline_10349790,Medline_10726375,Medline_1551566,Medline_1098449,Medline_11151878,Medline_11692053,Medline_23282691,Patent_EP0817634A1,Medline_4107900,Medline_4634205,Medline_4143532,Medline_4392944,Medline_4638224,Medline_5131962,Medline_82802,Medline_4595064,Medline_4770778,Patent_EP1080727A1,Medline_5029069,Medline_7778826,Medline_4941688,Medline_4097954,Medline_8467748,Patent_US5691343,Patent_US6166024,Patent_US5905081,Patent_US5928883,Patent_WO2000016765A1,Patent_WO1996030021A1,Medline_10701145,Medline_7498645,Medline_10680466,Medline_9762190,Medline_5554838,Medline_11007256,Medline_11142564,Medline_8551879,Medline_9566640,Medline_7883236,Medline_10579116,Medline_11218242,Medline_10566725,Medline_10833103,Medline_10930894,Medline_6113105,Medline_7016483,Medline_9156125,Medline_2866866,Medline_81986,Medline_10656204,Medline_9860419,Medline_10923928,Medline_6185763,Medline_23282688,Medline_57449,Medline_6105443,Medline_5045704,Medline_8078549,Medline_4185592,Medline_7769199,Medline_5055985","TREAT,Prepositional,Treat,AssociationNegative"
"2","CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O","METHOTREXATE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","96.57232061906153","19","Medline_10575571,Medline_10430331,Medline_11136276,Medline_10925976,Medline_11358896,Medline_10028444,Medline_1568549,Medline_9399753,Patent_US6270766,Medline_8538238,Medline_10833208,Medline_11079044,Medline_8791956,Medline_10594394,Medline_17031095,Medline_9687221,Medline_7623920,Medline_8538222,Medline_23282459","TREAT,Prepositional,AssociationPositive,Treat,Association"
"3","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O","GLUTATHIONE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","85.05884866348224","2","Medline_10601540,Medline_7710773","Prepositional"
"4","COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1","MYCOPHENOLATE MOFETIL","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","93.1253602445294","5","Medline_9860419,Medline_10963270,Medline_10406354,Medline_10025760,Medline_10836856","Prepositional"
"5","IL18","IL18","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","93.46661327226616","3","Medline_10384110,Medline_11282552,Medline_11606501","Association,Prepositional,Treat"
"6","INFLIXIMAB","INFLIXIMAB","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","96.5761032954773","34","Medline_11380038,Medline_11020841,Medline_11429665,Medline_10597334,Medline_11095340,Medline_11685975,Medline_11095380,Medline_11467677,Medline_11564005,Medline_11233658,Medline_10579985,Medline_11845044,Medline_10597336,Medline_11151879,Patent_WO2001049321A1,Patent_US6177077,Medline_11375946,Medline_11475128,Patent_EP1116488A2,Medline_10719713,Medline_10220494,Medline_11231954,Medline_10953366,Medline_11280541,Medline_11429666,Medline_11743591,Medline_11467623,Medline_11284774,Medline_11060664,Medline_10076592,Medline_11736736,Medline_11246620,Medline_11423591,Medline_11429663","TREAT,Prepositional,Treat,Association,AssociationPositive,Regulation"
"8","NOD2","NOD2","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","91.3444005567682","4","Medline_11385576,Medline_11425413,Medline_11837220,Medline_11515855","Regulation,Prepositional,AssociationPositive"
"10","LYZ","LYZ","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","90.94754939076674","18","Medline_1202456,Medline_1265442,Medline_1015972,Medline_1246277,Medline_1175883,Medline_1110725,Medline_1128605,Medline_1152902,Medline_1634071,Medline_1015973,Medline_1029319,Medline_15391720,Medline_1244493,Medline_7281939,Medline_609977,Medline_773792,Medline_846183,Medline_977770","Prepositional,Association,Similarity"
"11","IL6","IL6","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","95.03627767077052","8","Medline_8403503,Medline_1370661,Medline_10445543,Medline_1499921,Medline_7683293,Medline_7720472,Patent_WO2000067777A1,Medline_10802717","Prepositional,Regulation"
"12","C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C","RETINOL","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","92.19531509041887","4","Medline_1765354,Medline_3901639,Medline_6104108,Medline_6103179","Prepositional"
"14","Cc1ncc(n1CCO)[N+]([O-])=O","METRONIDAZOLE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","94.11919810293212","32","Medline_10076781,Medline_1551558,Medline_1916494,Medline_345410,Medline_48852,Medline_3593902,Medline_6124478,Medline_9395347,Medline_3053871,Medline_2865120,Medline_2866866,Medline_2897213,Medline_7084615,Medline_11371,Medline_6727330,Medline_7399243,Medline_6852451,Medline_2873691,Medline_3000170,Medline_6475900,Medline_1926006,Medline_6336861,Medline_6139796,Medline_6927601,Medline_9544412,Medline_6741906,Medline_6124473,Medline_48003,Medline_6124474,Medline_7399247,Patent_EP1080727A1,Medline_3865353","TREAT,Treat,Prepositional,Association"
"15","Nc1ccc(O)c(c1)C(O)=O","MESALAZINE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","94.27701090050978","40","Medline_8328104,Patent_WO1994028911A1,Patent_WO2000024388A2,Medline_7615189,Medline_11685756,Medline_9719245,Medline_9289328,Patent_WO2001081404A2,Medline_2191425,Medline_10194944,Medline_10498451,Medline_10624358,Medline_11559654,Medline_7876525,Medline_1728527,Medline_2256041,Medline_6123426,Medline_7502549,Medline_9243128,Medline_8608877,Medline_2563434,Patent_EP1080727A1,Medline_8553032,Medline_9394721,Medline_1350343,Medline_10981226,Medline_11431204,Medline_9582560,Medline_9650818,Medline_10194943,Medline_10709142,Medline_1626611,Medline_1972296,Medline_3321418,Medline_9675663,Medline_8250520,Medline_8425685,Medline_10189017,Medline_9059966,Medline_7977225","TREAT,Prepositional,AssociationNegative,Treat,Regulation"
"16","C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","HYDROCORTISONE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","91.17357047284582","2","Medline_10431487,Medline_7768667","Prepositional,AssociationNegative,AssociationPositive"
"17","CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC","TACROLIMUS","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","94.60295914600782","5","Medline_11207512,Medline_10730928,Medline_10579116,Medline_10566035,Medline_10763928","Part_Of,TREAT,Prepositional,Treat"
"18","TNF","TNF","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","95.7195903743886","43","Patent_WO2001025277A1,Patent_EP0723969B1,Patent_US5627173,Medline_11475128,Medline_11060664,Medline_9048788,Medline_9777308,Medline_8612993,Patent_EP0760010B1,Patent_WO1997039147A1,Patent_WO1997039146A1,Patent_EP1161260A1,Patent_US20010004456,Patent_US5656272,Patent_US6015557,Patent_WO2001049321A1,Patent_WO2000050079A1,Medline_10427657,Medline_10207730,Medline_10220494,Medline_8465094,Medline_9186412,Medline_9612932,Medline_7665984,Patent_US6270766,Patent_WO2001011077A2,Patent_WO1999000136A1,Medline_9176073,Medline_23282526,Medline_11231954,Medline_11258548,Medline_10719713,Medline_11429666,Medline_11743591,Medline_11249506,Medline_11478343,Medline_9446034,Patent_EP1008650A1,Medline_9321530,Patent_EP0695189B1,Medline_9288004,Medline_9446035,Patent_WO2001058469A1","Association,Prepositional,Regulation,Treat"
"20","IL1B","IL1B","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","93.20499613215001","3","Medline_9649212,Medline_1639222,Medline_11281191","Regulation,Prepositional"
"21","ICAM1","ICAM1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","92.39877063415437","6","Medline_10076793,Medline_10572418,Patent_WO2000014219A2,Medline_10378368,Medline_11313303,Medline_11606509","GeneExpression,Prepositional,Treat,Association"
"23","OC(=O)c1cc(ccc1O)\N=N\c1ccc(O)c(c1)C(O)=O","OLSALAZINE","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","81.94111655721356","2","Medline_23282422,Medline_11559654","Treat,Regulation"
"24","CC(C)CCCC(C)CCCC(C)CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O","VITAMIN K 1","DRUG","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","88.21909280566707","2","Medline_8359072,Medline_11761019","Prepositional,Treat"
"25","SERPINA1","SERPINA1","GENE","CROHN'S DISEASE","CROHN'S DISEASE","CONDITION","88.69475981446216","4","Medline_10521988,Medline_1525248,Medline_3261475,Medline_2857632","Similarity,Prepositional"
