"Link ID","Source name","Source Display Name","Source type","Target name","Target Display Name","Target type","Confidence","Documents","Document IDs","Relationships"
"0","COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)c1ccccc1)N2C","COCAINE","DRUG","ANGIITIDES","ANGIITIDES","CONDITION","93.13004603440328","25","Medline_23599853,Pmcoa_3546447,Pmcoa_3628465,Patent_EP1901769A2,Patent_US20090035256,Medline_8650587,Patent_US7749490,Patent_US20060073119,Patent_EP1891103B1,Patent_EP1891103A2,Patent_US20100028296,Medline_16788735,Medline_21817879,Medline_22875288,Medline_23461054,Medline_23346447,Pmcoa_3217673,Medline_7502122,Medline_27790026,Pmcoa_5074789,Medline_11453718,Medline_11694118,Medline_11103072,Medline_19193577,Pmcoa_3793120","AssociationPositive,Association,Prepositional,Similarity"
"1","PRTN3","PRTN3","GENE","ANGIITIDES","ANGIITIDES","CONDITION","84.14971695970002","31","Medline_19809783,Medline_7681736,Medline_28509286,Pmcoa_3675710,Medline_11680659,Medline_23897253,Medline_10531780,Medline_10844589,Pmcoa_3256135,Medline_21339221,Pmcoa_2134974,Pmcoa_2949563,Pmcoa_2893757,Pmcoa_3157641,Medline_18701607,Medline_9933466,Medline_10468166,Medline_15958084,Medline_10559120,Medline_9481747,Medline_2572369,Medline_15473130,Medline_16792675,Pmcoa_1257438,Medline_22861362,Pmcoa_3390043,Medline_15552276,Medline_15077271,Pmcoa_3273057,Pmcoa_111026,Medline_22247758","Association,Prepositional,Regulation,Transcription,Similarity,AssociationPositive"
"4","MPO","MPO","GENE","ANGIITIDES","ANGIITIDES","CONDITION","90.33286278213589","61","Pmcoa_3324382,Medline_18094540,Medline_18305123,Medline_15960145,Pmcoa_5938684,Pmcoa_3482178,Medline_1313124,Medline_23810690,Medline_22453038,Medline_19069154,Medline_8371502,Medline_20700804,Medline_17349720,Medline_11210765,Medline_8976134,Medline_9492566,Pmcoa_2810694,Medline_11530389,Medline_17070108,Pmcoa_3446523,Pmcoa_3239339,Medline_10844589,Medline_23897253,Medline_15895894,Medline_14669866,Medline_10783659,Medline_16019262,Medline_17143091,Pmcoa_3675710,Pmcoa_3806712,Medline_1721665,Medline_21339221,Medline_9212739,Pmcoa_3157641,Pmcoa_2893757,Pmcoa_5370746,Pmcoa_3263063,Medline_21401576,Medline_8296601,Patent_US20110097312,Medline_16677376,Patent_US20060045883,Medline_15730737,Patent_US20060045884,Patent_EP1660636A2,Patent_WO2005019435A2,Patent_EP1670899A2,Patent_WO2009102909A2,Pmcoa_1526731,Patent_US20060045881,Patent_WO2005035714A2,Medline_23381471,Medline_15473130,Pmcoa_3256135,Medline_23384999,Medline_22861362,Medline_16624929,Patent_EP1871414A1,Patent_US20060233797,Patent_WO2006113308A1,Medline_19515142","Prepositional,AssociationPositive,Association,Similarity,Regulation,Treat"
"5","VEGFA","VEGFA","GENE","ANGIITIDES","ANGIITIDES","CONDITION","86.32342249407766","6","Medline_14669866,Medline_15328883,Medline_16546368,Pmcoa_2729264,Pmcoa_3583718,Medline_19793253","Association,Prepositional,AssociationPositive,Similarity"
"6","ClCCN(CCCl)P1(=O)NCCCO1","CYCLOPHOSPHAMIDE","DRUG","ANGIITIDES","ANGIITIDES","CONDITION","96.66321855065931","27","Medline_18688614,Patent_EP2473521A2,Patent_US20120276095,Patent_WO2011026122A2,Medline_16148732,Medline_17014023,Medline_2093442,Pmcoa_3357389,Medline_21738257,Medline_15675143,Medline_19093127,Pmcoa_4531697,Medline_23253917,Medline_23286789,Pmcoa_2787252,Medline_20924413,Medline_9894629,Pmcoa_3572371,Medline_3060893,Pmcoa_1175906,Pmcoa_2072881,Pmcoa_3492078,Medline_2597216,Medline_23417970,Medline_21385544,Medline_24125166,Medline_2563226","Regulation,AssociationNegative,Treat,Prepositional,Association,Similarity,AssociationPositive"
"7","RITUXIMAB","RITUXIMAB","DRUG","ANGIITIDES","ANGIITIDES","CONDITION","97.25419045298864","92","Medline_17908274,Pmcoa_3446448,Medline_21586203,Medline_22984269,Medline_23293123,Medline_17644544,Medline_23253917,Pmcoa_4421184,Medline_22157278,Medline_17609693,Patent_EP1812060A2,Medline_15910558,Medline_22118245,Medline_22115869,Medline_24579323,Medline_20740617,Medline_23124537,Medline_24129146,Medline_17056639,Medline_15103242,Pmcoa_3484501,Medline_21049729,Medline_24013763,Medline_20924413,Medline_14644867,Pmcoa_3827071,Medline_19382999,Medline_11549810,Patent_EP2525825A1,Patent_US20060263355,Patent_EP1851249A2,Patent_EP2533810A1,Patent_US20100303810,Patent_US20110195021,Patent_EP1874350A2,Patent_EP2137325A1,Patent_WO2006113308A1,Patent_WO2007059188A1,Patent_WO2011100403A1,Patent_EP1902320A2,Patent_US20060240007,Patent_US20110195022,Medline_19644879,Patent_EP1951304A1,Patent_US20070025988,Pmcoa_4089740,Patent_EP1902320B1,Patent_WO2005120437A2,Patent_US20060062787,Patent_US20060188495,Patent_WO2010075249A2,Patent_US20060024295,Patent_US20060246004,Patent_US20070025987,Patent_US20070031331,Patent_US20080095771,Patent_US20090226439,Patent_US20090238762,Patent_EP1742660A2,Patent_US20090004189,Patent_WO2011091138A1,Patent_EP1765400A2,Patent_US20080299117,Patent_WO2005115453A2,Patent_WO2006084264A2,Patent_WO2011100398A1,Patent_EP2197916A1,Patent_EP1856157A2,Patent_US20060002930,Patent_US20060233797,Patent_US20090214561,Patent_EP1871414A1,Patent_US20060110387,Patent_US20090204489,Patent_WO2006012508A2,Patent_WO2008157282A1,Patent_WO2008122007A1,Patent_WO2009040268A1,Patent_WO2012118750A2,Pmcoa_4553985,Medline_23102067,Medline_18931860,Pmcoa_3533459,Pmcoa_3218869,Medline_19946977,Medline_24095054,Medline_19565480,Medline_16947528,Medline_22284897,Medline_20671223,Medline_24293623,Pmcoa_3292813","Treat,AssociationNegative,Part_Of,Prepositional,Association,AssociationPositive,Aggravate"
"8","CCCc1cc(=O)[nH]c(=S)[nH]1","PROPYLTHIOURACIL","DRUG","ANGIITIDES","ANGIITIDES","CONDITION","93.00871445535202","55","Patent_WO2010065491A2,Patent_US20110256130,Medline_15163328,Medline_21135005,Medline_16887462,Medline_21921379,Medline_22247359,Medline_17070108,Medline_19335842,Medline_16418614,Medline_16019262,Medline_17954295,Medline_9575062,Medline_9806373,Medline_15175822,Medline_15944836,Medline_22664738,Medline_14692444,Medline_17365943,Medline_15569458,Pmcoa_2809019,Medline_16887463,Medline_12857055,Medline_14732839,Medline_17371473,Medline_19409257,Medline_7123315,Medline_11250767,Medline_15879050,Medline_20624360,Medline_19196368,Medline_15373922,Medline_18044264,Medline_20061292,Medline_20605662,Medline_23837042,Medline_16086055,Medline_21091384,Medline_21136260,Medline_15730737,Medline_22228488,Pmcoa_3436642,Pmcoa_3683219,Pmcoa_1257438,Medline_9181282,Pmcoa_3979166,Pmcoa_3521997,Pmcoa_3702697,Pmcoa_2672274,Medline_19874374,Medline_9192950,Medline_20107567,Medline_18717240,Medline_15189700,Medline_15730404","Regulation,AssociationPositive,Association,RegulationPositive,AssociationNegative,Similarity"
"9","COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1","MYCOPHENOLATE MOFETIL","DRUG","ANGIITIDES","ANGIITIDES","CONDITION","92.92198160168152","21","Medline_16188901,Patent_EP2301553A1,Patent_US20090264515,Patent_WO2003045316A2,Pmcoa_3334079,Patent_WO2007044394A2,Patent_US20100048679,Patent_EP2298360A2,Patent_EP2032144A2,Patent_EP2034833A2,Patent_WO2007147007A2,Patent_US7544669,Patent_EP1931390A2,Patent_US20050261215,Patent_US20030148983,Patent_US20100160415,Patent_WO2007147011A2,Medline_23253917,Medline_15338517,Medline_11123093,Medline_17657683","TREAT,Prepositional,AssociationPositive,Treat"
"10","CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C","MINOCYCLINE","DRUG","ANGIITIDES","ANGIITIDES","CONDITION","90.86423080244091","3","Medline_20535977,Medline_16906379,Medline_12522319","AssociationPositive"
"11","IL2RA","IL2RA","GENE","ANGIITIDES","ANGIITIDES","CONDITION","87.2946317683915","2","Medline_20716663,Medline_8235490","Regulation,Prepositional"
