"Link ID","Source name","Source Display Name","Source type","Target name","Target Display Name","Target type","Confidence","Documents","Document IDs","Relationships"
"0","HLA-DPB1","HLA-DPB1","GENE","SCLERODERMA","SCLERODERMA","CONDITION","82.04864444067485","4","Medline_10082433,Medline_1440561,Medline_8620089,Medline_8284788","Association,Prepositional"
"3","TGFB1","TGFB1","GENE","SCLERODERMA","SCLERODERMA","CONDITION","96.18485798171123","13","Patent_US5693607,Medline_7798629,Medline_7615966,Medline_1321201,Medline_10413648,Medline_1293150,Medline_2258629,Medline_7807970,Medline_7826139,Medline_8664214,Medline_9373715,Medline_2023218,Medline_9424086","Prepositional,GeneExpression,AssociationPositive"
"4","EDN1","EDN1","GENE","SCLERODERMA","SCLERODERMA","CONDITION","93.65309254350315","10","Medline_7944634,Medline_1464869,Medline_7495344,Medline_7525957,Medline_7837147,Medline_9373048,Medline_8901448,Medline_8730152,Medline_8730151,Medline_7864878","Association,Prepositional,Binding"
"5","ELN","ELN","GENE","SCLERODERMA","SCLERODERMA","CONDITION","86.6265909171703","5","Medline_1617894,Medline_2591110,Medline_4281374,Medline_3869419,Medline_9344331","Prepositional"
"6","CC(C)(S)[C@@H](N)C(O)=O","PENICILLAMINE","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","93.43700198483896","42","Medline_1765974,Medline_3304300,Medline_1080704,Medline_2147020,Medline_1439632,Medline_1765965,Medline_122680,Medline_135572,Medline_122683,Medline_2088649,Medline_7685256,Medline_4667928,Medline_6179735,Medline_7137731,Medline_971503,Medline_4119739,Medline_3606683,Medline_4756401,Medline_2938530,Medline_3747436,Medline_7078046,Medline_3602943,Medline_897590,Medline_7061771,Medline_1793227,Medline_5131995,Medline_6864687,Medline_1600273,Medline_10555917,Medline_7321499,Medline_9989295,Medline_8804954,Medline_7404326,Medline_6197850,Medline_9248901,Patent_WO1998029109A1,Medline_4026885,Medline_7509616,Medline_4467175,Medline_4469492,Medline_4087275,Medline_5241672","Prepositional,AssociationNegative,Treat"
"7","IL4","IL4","GENE","SCLERODERMA","SCLERODERMA","CONDITION","93.52182678628319","7","Medline_1348722,Medline_1807791,Medline_10473512,Medline_8941674,Medline_2397608,Medline_8814542,Medline_9242501","AssociationPositive,Prepositional,GeneExpression,Association,Treat"
"8","IFNG","IFNG","GENE","SCLERODERMA","SCLERODERMA","CONDITION","94.93058646057753","8","Medline_1622415,Medline_449915,Medline_3124262,Medline_1511700,Medline_3122841,Medline_10209521,Medline_9242501,Medline_9736424","Association,Prepositional,GeneExpression,AssociationNegative,AssociationPositive"
"9","CC(=O)Oc1ccccc1C(O)=O","ASPIRIN","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","89.64800210695539","3","Medline_13256999,Medline_13435856,Medline_13965585","Prepositional"
"11","COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1N(=O)=O)C(=O)OC","NIFEDIPINE","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","91.98643427305673","9","Medline_6860381,Medline_2242061,Medline_3890864,Medline_6666913,Medline_6526563,Medline_8000746,Medline_3741519,Medline_7142796,Medline_4093929","Prepositional,Association,AssociationNegative"
"12","IL2","IL2","GENE","SCLERODERMA","SCLERODERMA","CONDITION","92.96831404287992","6","Medline_6295107,Medline_1728984,Medline_2784042,Medline_2025311,Medline_2397608,Medline_1898505","Prepositional,Binding,Association,AssociationNegative"
"13","CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C","CICLOSPORIN","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","96.75022506975972","12","Medline_1934687,Medline_1911565,Medline_2269381,Medline_3618643,Medline_8424841,Medline_3593641,Medline_2354119,Medline_1357898,Medline_8162467,Medline_7791158,Medline_2968806,Medline_2319032","Prepositional,Treat,AssociationNegative"
"14","FN1","FN1","GENE","SCLERODERMA","SCLERODERMA","CONDITION","93.54394206910601","6","Patent_WO1996040186A1,Medline_2023218,Medline_6762839,Medline_2012628,Medline_2206972,Medline_7229432","Prepositional,GeneExpression"
"15","Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1","KETANSERIN","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","79.10608428507354","2","Medline_6365102,Medline_2130934","AssociationNegative,Cure,AssociationPositive"
"18","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O","ENALAPRIL","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","88.4096673787991","4","Medline_10599355,Medline_10599357,Medline_10599356,Medline_10599358","Prepositional,Aggravate"
"19","ACE","ACE","GENE","SCLERODERMA","SCLERODERMA","CONDITION","90.26506879641887","3","Medline_1325530,Medline_3040325,Medline_6279117","Prepositional"
"20","CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O","ILOPROST","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","91.49069544942499","5","Medline_2447572,Medline_9920036,Medline_10534551,Medline_9506585,Medline_1705762","TREAT,Prepositional,Treat"
"26","C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","CORTISONE","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","88.2573614427318","3","Medline_13229237,Medline_14810275,Medline_14813909","Prepositional,Treat"
"28","CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O","METHOTREXATE","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","96.34349693084836","3","Medline_2741971,Medline_1787505,Medline_9785399","TREAT,Prepositional,Treat"
"30","COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1","NICARDIPINE","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","79.41390377443796","2","Medline_3264339,Medline_2724262","Treat,Prepositional"
"33","COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC","COLCHICINE","DRUG","SCLERODERMA","SCLERODERMA","CONDITION","90.74603123706449","5","Medline_478046,Medline_942510,Medline_847544,Medline_3816102,Medline_926103","Prepositional,Treat"
