"Link ID","Source name","Source Display Name","Source type","Target name","Target Display Name","Target type","Confidence","Documents","Document IDs","Relationships"
"1","DCN","DCN","GENE","LYME DISEASE","LYME DISEASE","CONDITION","75.52309745320119","15","Medline_9596733,Patent_WO2000077041A2,Patent_US6517838,Medline_10094620,Patent_US20030108564,Patent_EP1355662A2,Patent_US20070092533,Patent_US7153515,Patent_WO2002077010A2,Patent_US20060194267,Patent_US6833356,Medline_11285303,Patent_US20040071703,Patent_US20050147999,Patent_US6902893","Binding,Prepositional,AssociationNegative,Regulation"
"2","POLD3","POLD3","GENE","LYME DISEASE","LYME DISEASE","CONDITION","75.03916455319938","6","Pmcoa_3320305,Medline_10338494,Medline_9537355,Medline_8945554,Medline_11292775,Patent_WO2007022151A2","Similarity,Prepositional"
"3","CD14","CD14","GENE","LYME DISEASE","LYME DISEASE","CONDITION","78.99689679428391","2","Medline_10438943,Patent_US20060194267","AssociationPositive,Regulation"
"7","FN1","FN1","GENE","LYME DISEASE","LYME DISEASE","CONDITION","82.46348818813007","4","Medline_15292204,Patent_EP1868638A2,Medline_15737988,Medline_16714558","Binding,GeneExpression"
"12","IL10","IL10","GENE","LYME DISEASE","LYME DISEASE","CONDITION","90.67776847531373","3","Pmcoa_2193682,Medline_17082624,Medline_17295680","Prepositional,AssociationPositive,AssociationNegative"
"13","CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nc(=O)c(=O)[nH]n3C)=C(N2C1=O)C(O)=O)c1csc(N)n1","CEFTRIAXONE","DRUG","LYME DISEASE","LYME DISEASE","CONDITION","91.96383008069378","7","Medline_17512703,Medline_8913478,Medline_7625800,Medline_7791418,Medline_1918214,Medline_1925730,Medline_11751123","Prepositional,Treat"
"14","CLDN11","CLDN11","GENE","LYME DISEASE","LYME DISEASE","CONDITION","78.0748536269646","17","Patent_EP0833916A1,Patent_WO1996034106A1,Medline_8005669,Medline_8339919,Patent_WO1991013630A1,Medline_1475523,Medline_8740123,Patent_WO1994019482A1,Patent_US5308753,Patent_WO1998023763A1,Patent_US6066623,Medline_9364698,Patent_WO1995021928A1,Medline_8024615,Medline_9330467,Patent_WO1993004175A1,Patent_US6180141","AssociationNegative,Prepositional,Regulation,Treat"
"16","GAPDH","GAPDH","GENE","LYME DISEASE","LYME DISEASE","CONDITION","65.65884611401975","2","Medline_8557349,Patent_US20030138868","Prepositional"
"17","IGHM","IGHM","GENE","LYME DISEASE","LYME DISEASE","CONDITION","90.10037862315836","19","Medline_2716745,Medline_4078585,Pmcoa_2722197,Medline_12757227,Medline_17703406,Medline_2098630,Medline_2284917,Medline_6659638,Medline_16273467,Medline_6884950,Medline_11465762,Pmcoa_1950515,Medline_17160608,Medline_10517192,Medline_15655723,Medline_9819119,Medline_3956539,Medline_8542836,Medline_9857619","Prepositional"
"18","CMD1B","CMD1B","GENE","LYME DISEASE","LYME DISEASE","CONDITION","5.450009288243107","4","Patent_EP1723967A2,Patent_US7255854,Patent_EP0954333B1,Patent_US7309492","Regulation"
