"Link ID","Source name","Source Display Name","Source type","Target name","Target Display Name","Target type","Confidence","Documents","Document IDs","Relationships"
"0","CD40LG","CD40LG","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","95.78176924861026","26","Medline_15613107,Medline_11751940,Patent_US20030220473,Medline_8698875,Patent_EP1509253A1,Patent_WO2003099340A1,Medline_10323442,Medline_11823542,Medline_11604589,Medline_16188945,Medline_15230298,Medline_10510335,Medline_16881361,Medline_17877113,Medline_17237447,Medline_15103242,Medline_15828909,Patent_US20070178087,Patent_US7300774,Patent_WO2001019844A1,Pmcoa_2212561,Patent_US20070110745,Patent_US20050008636,Patent_US7169387,Patent_WO2000042073A1,Medline_17211990","Prepositional,GeneExpression,Association,AssociationNegative,Transcription,AssociationPositive"
"1","THM","THM","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","86.38971095637454","6","Medline_1057076,Medline_12708008,Medline_10787015,Medline_4371386,Medline_10986315,Medline_1595207","Prepositional,Association"
"2","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2O\C(C[C@H]12)=C/CCCC(O)=O","EPOPROSTENOL","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","90.78534767401266","6","Medline_16391888,Medline_12625109,Medline_2665169,Medline_3296970,Medline_7002067,Medline_10631192","Prepositional,Treat"
"3","FCGR2A","FCGR2A","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","88.78691595582404","11","Patent_US20030162180,Patent_US20060099633,Patent_WO2003072828A2,Patent_US7022476,Medline_10765117,Medline_17092253,Patent_US7037651,Patent_US6280941,Medline_17335370,Medline_12867584,Medline_12960360","Association,Prepositional,Regulation"
"4","C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O","ESTRADIOL","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","96.84008105210808","22","Medline_9787119,Medline_11090698,Medline_1301981,Pmcoa_1253759,Medline_17211990,Medline_9011978,Medline_11315357,Medline_15743110,Medline_10779406,Medline_18061155,Medline_14676992,Medline_11407298,Medline_508372,Medline_7240374,Medline_6439564,Medline_7104055,Medline_8905552,Medline_3489342,Patent_US6086915,Medline_3730740,Medline_1984779,Medline_9038719","GeneExpression,Regulation,AssociationPositive,Transcription,Prepositional,RegulationPositive"
"5","TNF","TNF","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","95.38347608930718","40","Medline_12087902,Medline_8948291,Medline_10487137,Medline_9034987,Patent_US20030186913,Patent_US7255874,Patent_US6228844,Patent_US6916490,Patent_US6548302,Patent_US5693622,Pmcoa_1526590,Medline_9416858,Medline_8588127,Patent_EP1294949A2,Patent_WO2001096528A2,Patent_US20060018905,Medline_11169260,Medline_1355065,Medline_16596274,Medline_11958572,Medline_15476222,Medline_15823500,Medline_11704801,Medline_10703622,Medline_17153848,Medline_12823847,Medline_16507146,Medline_16541713,Medline_12529050,Medline_15230290,Medline_9116707,Medline_8743119,Patent_WO2007009233A2,Pmcoa_165063,Medline_15899041,Medline_10990243,Pmcoa_1174953,Medline_11465728,Medline_15932622,Medline_9879315","Regulation,Prepositional,Similarity,AssociationNegative,Is_A,Association,AssociationPositive,Treat"
"6","TNFRSF1B","TNFRSF1B","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","91.97425472234674","7","Medline_11762942,Medline_11197692,Pmcoa_1779567,Medline_11196716,Medline_11600223,Medline_12739039,Medline_10395102","Prepositional,Association"
"7","IFNG","IFNG","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","95.64078975702823","20","Medline_9512904,Pmcoa_2834132,Medline_1906936,Medline_20477603,Medline_12746905,Pmcoa_2833536,Medline_11528517,Medline_15818511,Medline_6428789,Medline_3124262,Patent_US20030114525,Patent_US20030082666,Patent_EP1370575A2,Patent_EP1370575B1,Patent_US20060178437,Patent_US20060030626,Patent_US7271198,Medline_15001474,Medline_2117660,Medline_3132556","AssociationPositive,Regulation,Prepositional,GeneExpression,AssociationNegative"
"8","TNFSF13B","TNFSF13B","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","94.46206327131709","8","Medline_17080911,Medline_14673998,Medline_15161425,Medline_16356193,Medline_17506477,Pmcoa_1526545,Pmcoa_2206361,Medline_11528522","Prepositional,GeneExpression,Regulation,Similarity"
"9","TGFB1","TGFB1","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","94.55996710847667","8","Medline_16646981,Pmcoa_1526639,Medline_15581833,Patent_EP1370575A2,Medline_9498800,Patent_EP1370575B1,Medline_11566625,Medline_2253682","Prepositional,AssociationPositive,Association,GeneExpression,AssociationNegative"
"10","FAS","FAS","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","94.68360021943157","13","Medline_12428253,Medline_10840834,Medline_10483027,Medline_11397650,Medline_16108814,Medline_9796847,Medline_8849344,Medline_7523011,Medline_8748102,Medline_11570643,Medline_12165544,Medline_17162369,Pmcoa_2270762","Similarity,Prepositional"
"11","ADA","ADA","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","88.97946756352133","4","Medline_11771524,Medline_6744969,Patent_US20020156259,Patent_WO2002014483A2","Prepositional"
"12","EVA1C","EVA1C","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","90.58651122005112","10","Medline_10910181,Medline_1656832,Medline_17028860,Medline_7604297,Medline_24383775,Medline_12673074,Medline_15471600,Medline_11952726,Medline_12639611,Medline_1845362","Regulation,Prepositional,AssociationPositive,Association"
"13","COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1","MYCOPHENOLATE MOFETIL","DRUG","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","95.91850787315965","13","Medline_11550982,Medline_16224194,Medline_17963161,Medline_12381354,Medline_15803925,Medline_15940766,Medline_18000668,Medline_9858431,Medline_16932646,Pmcoa_2246233,Medline_12154204,Medline_19078438,Medline_15803928","Prepositional,Treat,AssociationNegative,Regulation"
"14","MBL2","MBL2","GENE","SYSTEMIC LUPUS ERYTHEMATOSUS","SYSTEMIC LUPUS ERYTHEMATOSUS","CONDITION","93.82763754862985","11","Medline_16320344,Medline_12648279,Medline_11561111,Medline_17439930,Medline_15147364,Medline_14616796,Medline_16677572,Medline_17942372,Medline_9751100,Pmcoa_2071951,Medline_11393663","Prepositional,Association,Modification"
